id	x	y	cluster	weight<Links>	weight<Total link strength>
Cephalopod Ecology and Reproduction Studies	0.0735	-0.1587	5	2477	333.4704
High-Temperature Ceramic Composite Materials	-0.9139	-0.4762	2	2477	264.9187
Sintering and Microstructure of Ceramics	-0.8893	-0.4759	2	2477	275.9592
Dielectric and Electrical Properties of Varistor Ceramics	-1.0121	-0.3276	2	2477	465.6013
Ceramic Production from Industrial Waste	-0.8205	-0.4197	2	2477	180.3923
Ceramic-Metal Bonding and Properties	-0.9382	-0.4689	2	2477	376.3159
Sphingolipid Metabolism and Cellular Functions	0.6024	-0.4264	6	2477	856.4916
Cereal Starch Structure and Digestibility	0.1644	-0.4251	5	2477	260.8605
Cerebellum's Role in Cognition and Motor Control	0.5007	0.0709	8	2477	418.1243
Cerebral Blood Flow and Autoregulation	0.8176	0.0919	1	2477	478.0223
Cerebral Palsy Rehabilitation and Management	0.8666	0.206	1	2477	387.6659
Cervical Artery Dissection and Related Complications	1.1122	0.1198	1	2477	454.3285
Advancements in Cervical Spine Treatments	1.1045	0.1329	1	2477	334.2614
Synthesis and Reactivity of Chalcogen Compounds	-0.2089	-0.7592	7	2477	393.3994
Synthesis and Properties of Chalcogenide Crystals	-0.672	-0.5658	2	2477	515.3572
Chalcogenide Glasses and Phase Change	-0.9978	-0.3474	2	2477	528.2566
Radiation and Beam Dynamics in Crystals	-0.9428	-0.2548	2	2477	309.4874
Synchronization and Control of Chaotic Systems	-0.8768	-0.0139	4	2477	535.6145
Chaos-Based Image and Data Encryption	-0.9872	0.0791	4	2477	536.0749
Nonlinear Dynamics in Time Series Analysis	-0.5462	0.0317	2	2477	609.4714
Genetic Basis of Charcot-Marie-Tooth Disease	0.7468	-0.0721	8	2477	638.0217
Immune Checkpoints and Tumor Microenvironment	0.8429	-0.2353	1	2477	624.1187
Chemical Carcinogenicity and Risk Assessment	0.3678	-0.1776	5	2477	516.6867
Advancements in Chemical Mechanical Polishing	-0.9992	-0.2751	2	2477	496.9187
Chemical Recycling of Polymer Composites	-0.5873	-0.439	2	2477	463.4646
Chemokine Receptors in Disease and Therapy	0.7174	-0.3101	6	2477	790.1737
Global Child Malnutrition and Food Security	0.4768	0.2344	1	2477	515.749
Child Protection and Foster Care Systems	0.3915	0.5393	3	2477	187.6103
Diverse Approaches to Childbirth and Care	0.8523	0.2469	1	2477	305.2008
Challenges and Care in Childhood Cancer Survivors	0.923	0.0719	1	2477	515.1113
Gender and Identity in Children's Literature	-0.0758	0.9155	3	2477	208.8525
Social, Economic, and Political Changes in China	-0.1435	0.8355	3	2477	236.9747
Classical and Modern Chinese Thought	-0.1115	0.9287	3	2477	132.7078
Chiral Separation Techniques in Chromatography	-0.1142	-0.5731	7	2477	428.7235
Ecology and Behavior of Bats	0.0325	-0.1119	5	2477	349.3369
Chiral Molecules and Optical Activity	-0.4791	-0.5395	2	2477	685.4534
Chitosan-Based Biodegradable Packaging Films	-0.0698	-0.5104	5	2477	479.7942
Chlamydia and Reproductive Health	0.724	-0.0209	9	2477	562.5566
Cholinergic Signaling and Cognitive Disorders	0.5168	-0.1023	8	2477	590.6225
Organophosphate Pesticides and Neurotoxicity	0.4191	-0.1924	8	2477	825.1932
Chordoma Pathogenesis and Exostoses Disorders	1.0736	-0.0554	1	2477	555.0705
Contemporary Christian Theological Dialogues	-0.0801	0.9686	3	2477	68.4747
Advancements in Liquid and Gas Chromatography	-0.1703	-0.5449	7	2477	245.722
Genetic Syndromes and Chromosomal Variations	0.702	-0.1453	6	2477	331.3046
Chromosomal Evolution and Diversification	0.3842	-0.2903	6	2477	500.2049
Chronic Kidney Disease and Risk Factors	0.964	0.0521	1	2477	441.0092
Advancements in Chronic Lymphocytic Leukemia	0.9516	-0.216	1	2477	423.0019
CML and Tyrosine Kinase Inhibitors	0.8627	-0.2517	1	2477	508.2571
Chronic Prostatitis and Pelvic Pain	0.7596	-0.1826	1	2477	501.0994
Chronic Rhinosinusitis and Sinus Surgery	1.0069	0.0293	1	2477	287.2972
Chronic Subdural Hematoma Management and Abuse	1.0351	0.1442	1	2477	496.0938
Chronic Urticaria and Antihistamine Treatments	0.8667	-0.1913	1	2477	367.7636
Chylothorax and Lymphatic Disorders	1.1266	0.0232	1	2477	578.951
Ciliate Morphology and Phylogeny Studies	0.3246	-0.3071	5	2477	566.2485
Ciliopathies and Polycystic Kidney Disease	0.7528	-0.1751	6	2477	697.6
Cinematic Aesthetics and Cultural Narratives	-0.0998	0.9479	3	2477	66.3577
Circadian Rhythms and Melatonin	0.4491	-0.1107	8	2477	861.6234
Sustainable Resource Management and Recycling	-0.4189	0.0202	5	2477	390.7383
Circulating Tumor Cells and DNA in Cancer	0.6995	-0.2726	6	2477	598.9409
Complications and Management in Liver Cirrhosis	1.0967	-0.0273	1	2477	305.1285
Race, Politics, and Social Movements in America	-0.0964	0.9852	3	2477	191.8964
Exploration of Ancient Greek Literature and Society	-0.1115	0.9534	3	2477	69.1205
Advancements in Classification Techniques	-0.7823	0.2859	4	2477	359.928
Cleft Lip and Palate Research	1.0655	0.0433	1	2477	363.2285
Azide-Alkyne Cycloaddition Applications	-0.0035	-0.63	7	2477	665.8498
Advanced Clifford and Quaternion Analysis	-1.064	0.2052	4	2477	242.3091
Climate Change and Disaster Resilience	-0.1949	0.2534	5	2477	440.2698
Health Impacts of Climate Change	0.4248	0.1512	1	2477	679.5707
Interconnected Global Social and Environmental Issues	0.08	0.3971	3	2477	840.3083
Ethical Challenges in Clinical Research	0.7476	0.2042	1	2477	715.0161
Clostridium Pathogenesis and Treatment Strategies	0.7588	-0.1032	9	2477	583.7376
Cloud Microphysics and Radiative Effects	-0.5984	-0.0769	5	2477	165.5976
Efficient Resource Allocation in Cloud Computing	-0.9259	0.3079	4	2477	330.0467
Congenital Clubfoot Diagnosis and Management	1.0911	0.0487	1	2477	374.6241
Innovative Clustering Algorithm Techniques	-0.8055	0.2661	4	2477	443.2003
Cnidarian Venom and Nervous Systems	0.3616	-0.2094	6	2477	845.4211
Coagulation and Thrombosis Mechanisms	0.6808	-0.332	6	2477	772.7767
Coagulation and Flocculation in Water Treatment	-0.5916	-0.3458	2	2477	564.8598
Coastal Morphodynamics and Sea-Level Rise	-0.3952	-0.0575	5	2477	298.281
Ecology of Mangroves and Seagrasses	-0.1087	-0.1223	5	2477	351.9036
Cocaine's Impact on Health and Treatment	0.812	-0.0034	1	2477	843.3803
Eimeria Parasites and Coccidiosis Control	0.4988	-0.2464	9	2477	269.2281
Crystallization and Solubility in Pharmaceuticals	-0.3748	-0.6108	7	2477	564.1596
Codon Usage Patterns and Bias	0.0951	-0.2456	6	2477	800.9445
Coenzyme Q10 in Health and Disease	0.6055	-0.299	6	2477	871.9509
Rare Earth Permanent Magnets	-1.043	-0.3898	2	2477	454.8799
Health Effects of Coffee and Caffeine	0.488	-0.1288	8	2477	731.0084
Cognitive Biases in Decision Making	0.0406	0.5579	3	2477	244.6615
Cognitive Radio Spectrum Sensing and Sharing	-1.1059	0.2128	4	2477	367.4766
Cognitive and Intelligent Information Systems	-0.4387	0.086	4	2477	792.4551
Cold War International Relations and Policies	-0.115	0.9945	3	2477	168.5541
Taxonomy and Evolution of Insects	0.0822	-0.2015	5	2477	190.6722
Collagen-related Genetic Disorders and Biomaterials	0.3875	-0.3068	6	2477	899.2071
Collective Memory and Trauma Representation	-0.0861	0.9679	3	2477	243.4373
Colonialism and Modernist Literature	-0.1092	0.9822	3	2477	186.2467
Colonial Impact on Indian Identity and Society	-0.1001	0.9501	3	2477	207.5087
Colorectal Cancer Screening and Management	1.042	0.0142	1	2477	416.1234
Color Imaging and Enhancement Techniques	-0.9345	0.1779	4	2477	444.5654
Innovations in Colorectal Cancer Treatment	1.2015	-0.0175	1	2477	441.6606
Colostrum and Calf Health	0.602	-0.2164	9	2477	236.941
Approximation and Relaxation in Combinatorial Optimization	-0.994	0.3039	4	2477	337.0455
Combinatorial Identities and Polynomial Sequences	-1.1	0.2747	4	2477	187.302
Flame Behavior and Combustion Processes	-0.8184	-0.2819	2	2477	328.8769
Graphic Narratives and Autobiographical Themes	-0.0586	0.9425	3	2477	196.8498
Participatory Action and Evaluation in Communities	0.2107	0.5986	3	2477	341.5558
Acute and Chronic Compartment Syndromes	1.0908	0.1047	1	2477	562.7278
Competency-Based Education in Higher Learning	-0.1286	0.7246	3	2477	228.0416
Complement System in Human Diseases	0.7999	-0.2335	6	2477	641.5393
Dynamics and Structure of Complex Networks	-0.5787	0.1379	4	2477	675.0951
Pathophysiology and Treatment of CRPS	0.9335	0.1411	1	2477	520.9922
Damage and Failure in Composite Materials	-0.9332	-0.3269	2	2477	196.8249
Elasticity and Fracture in Composite Materials	-0.8676	-0.1102	2	2477	206.7481
Homogenization and Modeling of Composite Materials	-0.8576	-0.2203	2	2477	412.7759
High Voltage Insulator Contamination and Aging	-1.0867	0.0392	4	2477	477.0999
Vibration and Buckling of Composite Plates	-0.9446	-0.1294	2	2477	221.8983
Advancements in Composting Techniques and Applications	-0.1671	-0.2188	5	2477	365.0085
Sparse Representations and Compressive Sensing	-0.9931	0.1913	4	2477	514.8646
Complexity Theory and Computability	-0.9905	0.3118	4	2477	279.1779
Convex Sets and Geometric Partitions	-1.0437	0.2994	4	2477	263.0362
Innovative Approaches in Programming Education	-0.4511	0.551	3	2477	318.4048
Collaborative Systems and Decision Support	-0.5986	0.463	4	2477	422.1147
Evolution and Impact of Computing	-0.4648	0.5274	3	2477	419.83
Human Reasoning and Mental Models	-0.0445	0.5867	3	2477	288.7382
Conductive Polymers and Nanocomposites	-0.6877	-0.5675	2	2477	521.3066
Religious and Political Conflicts in Early Modern Europe	-0.11	1.0239	3	2477	147.6202
Pharmaceutical Industry and Conflicts of Interest	0.852	0.2328	1	2477	550.1399
Health Impacts of Conflict and Sanctions	0.6179	0.3186	1	2477	615.3754
Genetic and Hormonal Aspects of CAH	0.7833	-0.2045	6	2477	444.4716
Congenital Diaphragmatic Hernia Research	1.1376	0.0629	1	2477	436.8306
Diagnosis and Treatment of Congenital Heart Disease	1.1495	0.0705	1	2477	298.462
Genetic and Mosaic Skin Conditions	1.0653	-0.117	1	2477	208.3535
Diagnosis and Treatment of Uterine Anomalies	0.9829	0.0616	1	2477	254.3526
Advanced Congestion Control in Networks	-1.0659	0.2586	4	2477	366.518
Conjoined Twinning and CADASIL Syndrome	0.8457	0.0446	1	2477	639.5687
Granuloma Annulare and Pseudoxanthoma Elasticum	0.9775	-0.1528	1	2477	303.7518
Constructed Wetlands for Wastewater Treatment	-0.2443	-0.1327	5	2477	320.8455
Consumer Behavior and Marketing Dynamics	-0.2577	0.653	3	2477	118.8841
Allergic and Irritant Contact Dermatitis	0.8269	-0.1946	1	2477	230.1828
Intersections in Modern and Contemporary Art	-0.1246	0.8969	3	2477	138.9048
Content-Based Image Retrieval Techniques	-0.9321	0.2456	4	2477	430.4242
Economic Valuation of Environmental Preferences	-0.147	0.4731	3	2477	301.0123
Contraceptive Methods and Abortion Access	0.7915	0.2701	1	2477	338.4649
Advanced Statistical Process Control Methods	-0.608	0.2529	4	2477	234.8005
Advanced Power Converter Technologies	-1.1475	0.1474	4	2477	377.3373
Convex Geometry and Optimal Transport	-0.9864	0.277	4	2477	245.0068
Evolution and Incentives in Cooperative Games	-0.2866	0.4949	3	2477	301.9779
Copper Oxide Nanostructures and Properties	-0.7941	-0.4891	2	2477	622.3708
Coral Reef Biodiversity and Dynamics	-0.024	-0.134	5	2477	415.5732
Advancements in Corneal and Lens Procedures	0.9742	0.0016	1	2477	145.0514
Anomalous Coronary Artery Conditions	1.1752	0.0471	1	2477	248.8292
Advancements in Computed Tomography Techniques	0.752	0.0542	1	2477	299.2136
Coronavirus Pathogenesis and Immune Response	0.6849	0.0367	1	2477	843.9735
Corporate Crime and Legal Accountability	-0.1053	0.7996	3	2477	94.7039
Corporate Governance and Financial Structures	-0.2584	0.7222	3	2477	118.4454
Corporate Social Responsibility and Sustainability	-0.262	0.5613	3	2477	219.0147
Corrosion Prevention and Inhibitor Studies	-0.8565	-0.5	2	2477	372.1853
Corynebacterium and Tetanus-Diphtheria Infections	0.7666	-0.0612	9	2477	571.1976
Cosmic Rays and Gamma-Ray Astronomy	-0.7874	-0.1475	2	2477	124.6657
Genetic Improvement of Cotton Traits	0.0764	-0.3346	5	2477	367.5099
Coxiella burnetii and Q Fever Epidemiology	0.6464	-0.0696	9	2477	548.4676
Congenital and Developmental Craniofacial Cysts	1.1092	0.0535	1	2477	468.7547
Techniques and Materials in Cranioplasty	0.9687	0.0739	1	2477	412.3689
Craniosynostosis and Fibroblast Growth Factor Receptors	0.9289	-0.1331	1	2477	713.8435
Creatine's Role in Health and Disease	0.6373	-0.2699	6	2477	789.8796
Creativity in Education and Development	-0.0102	0.6255	3	2477	289.3337
Machine Learning in Credit Risk Assessment	-0.5396	0.4573	3	2477	351.4891
Crime Dynamics and Policing Strategies	-0.026	0.7044	3	2477	139.7582
Public Relations in Crisis Situations	-0.1235	0.7074	3	2477	148.5129
Surfactant Interactions and Phase Transitions	-0.5521	-0.6239	2	2477	452.4109
Critical Pedagogy and Social Justice	-0.0562	0.7723	3	2477	220.4794
Philosophical Critique and Aesthetic Politics	-0.0929	0.9424	3	2477	196.5186
Enhancing Crop Yield and Stability	0.0115	-0.2983	5	2477	185.7331
Palladium-Catalyzed Organic Synthesis Reactions	-0.3221	-0.7785	7	2477	374.0362
Mobile Crowdsourcing and Social Sensing	-0.7754	0.3068	4	2477	499.0807
Hardware Security and Cryptanalysis Techniques	-1.0199	0.2692	4	2477	362.278
Advanced Cryptographic Protocols and Security	-1.0014	0.324	4	2477	306.1649
Cryptosporidium and Giardia Infections	0.5181	-0.1534	9	2477	458.7617
Convection in Crystal Growth Processes	-0.9478	-0.3398	2	2477	467.5243
Spectroscopic Analysis of Crystal Structures	-0.8182	-0.4753	2	2477	460.687
Cultural Identity and Archaeological Practices	-0.1206	0.5789	3	2477	128.126
Cultural Heritage Protection and Repatriation	-0.1286	0.8003	3	2477	273.0493
Exploration of Cultural and Historical Narratives	-0.0563	0.4007	3	2477	972.2989
Cultural Politics and Identity Narratives	-0.0642	0.6971	3	2477	438.4162
Cultural and Historical Psychology Perspectives	0.0611	0.7006	3	2477	218.5423
Cultural Identity and Transformation	-0.0513	0.8639	3	2477	112.6337
High-Temperature Superconductivity in Cuprates	-0.8739	-0.3418	2	2477	438.7727
Curcumin's Therapeutic and Anticancer Properties	0.4952	-0.4337	6	2477	855.5475
Exploration of Curiosity and Its Impacts	-0.3253	0.426	3	2477	665.4794
Unusual Metastatic Cancer Presentations	1.0896	-0.1158	1	2477	546.196
Diagnosis and Treatment of Cutaneous T-cell Lymphoma	1.0607	-0.1839	1	2477	282.71
Algorithms for Packing and Cutting Problems	-0.8187	0.3346	4	2477	292.838
Bioremediation and Detoxification of Cyanide	0.2044	-0.3871	5	2477	822.0647
Cybersecurity Strategies and Human Factors	-0.7294	0.3804	4	2477	390.9161
Advanced Linear and Cyclic Codes	-1.0915	0.2785	4	2477	351.4748
Cycloaddition in Organic Synthesis	-0.3138	-0.7974	7	2477	343.8232
Cyclodextrin and Macrocycle Complexation	-0.3098	-0.7004	7	2477	480.9679
Cyclone Separator Performance and Design	-0.7399	-0.2988	2	2477	240.5324
Cyclophosphamide-Induced Toxicity and Protection	0.7705	-0.1539	1	2477	719.4614
Catalytic Cyclopropanation and Ring Transformations	-0.3114	-0.7997	7	2477	348.0391
Cystinosis Pathophysiology and Management	0.6865	-0.0168	1	2477	797.7953
Cytochrome P450 Enzyme Metabolism	0.5821	-0.4372	6	2477	590.0717
Cytochrome c Oxidase Mechanisms and Functions	0.1797	-0.557	6	2477	714.7008
Cytokine Roles in Cancer and Inflammation	0.6807	-0.2611	6	2477	893.6512
Cytomegalovirus in Transplantation and Immunity	0.8293	-0.1095	1	2477	626.4767
DNA Structure and Ligand Interactions	0.0148	-0.456	6	2477	842.127
DNA-Based Nanostructures and Computation	-0.2826	-0.2836	7	2477	868.2976
DNA Charge Transfer and Photochemistry	-0.3782	-0.5128	2	2477	738.4843
Direction-of-Arrival Estimation in Radar	-1.1326	0.1682	4	2477	390.875
Dacryocystorhinostomy Techniques and Outcomes	1.0398	0.0156	1	2477	158.9702
Chemical and Sensory Properties of Dairy	0.2066	-0.4103	5	2477	225.8143
Vibration-Based Structural Health Monitoring	-0.8942	-0.0533	2	2477	273.7858
Cosmological Models and Gravity Theories	-0.8721	-0.1708	2	2477	156.81
Efficiency and Productivity in Various Sectors	-0.3351	0.5496	3	2477	251.3939
Communication and Education for the Deaf	0.0598	0.5623	3	2477	305.5729
Nanoporous Metal Fabrication and Applications	-0.6916	-0.4036	2	2477	677.5482
Crustacean Life Cycles and Ecology	0.118	-0.1848	5	2477	250.3907
Techniques and Challenges in Lie Detection	-0.0351	0.5453	3	2477	324.8512
Decolonial Perspectives in Sociology and Knowledge	-0.0755	0.8697	3	2477	297.518
Deep Learning in Visual Recognition	-0.7963	0.2424	4	2477	370.9468
Automated Defect Detection in Manufacturing	-0.9519	0.1318	4	2477	518.7843
Economic Impact of Military Spending	-0.2351	0.7011	3	2477	244.7626
Delirium, Sedation, and Cognitive Dysfunction	0.9009	0.1263	1	2477	521.8163
Delusions, Whipple's Disease, and Hikikomori	0.6857	0.3155	8	2477	432.5039
Cognitive Impairment and Alzheimer's Disease	0.708	0.1975	8	2477	494.0764
Challenges and Innovations in Dementia Care	0.5198	0.4117	3	2477	316.7292
Dendritic Polymers and Applications	-0.3212	-0.6437	7	2477	532.9824
Dendritic Cells in Cancer Immunotherapy	0.677	-0.3055	6	2477	540.95
Advancements in Density Functional Theory	-0.717	-0.4526	2	2477	484.2401
Implantology and Bone Regeneration	0.7506	0.0074	1	2477	114.1331
Advancements in Dental Restorative Materials	0.5756	-0.0402	1	2477	102.9466
Stem Cells and Tooth Regeneration	0.6585	-0.1097	1	2477	254.5622
Approaches to Depression and Anxiety Treatment	0.6949	0.3483	8	2477	324.6988
Dermatofibrosarcoma Protuberans and Related Tumors	1.1292	-0.1348	1	2477	363.7022
Dermatomyositis and Inflammatory Myopathies	0.9542	0.0309	1	2477	367.6494
Fungal Skin and Nail Infections	0.8657	-0.1865	1	2477	270.352
Innovations in Engineering Design Processes	-0.589	0.3744	4	2477	382.9913
Catalysts for Fuel Desulfurization Processes	-0.6184	-0.5422	2	2477	417.3748
Developmental States and Globalization in East Asia	-0.1342	0.8234	3	2477	256.0099
Comprehensive Diabetes Care and Challenges	0.8539	0.1195	1	2477	385.9802
Mechanisms and Treatments of Diabetic Neuropathy	0.7651	-0.1557	8	2477	644.9421
Diabetic Retinopathy and Macular Degeneration	0.7947	-0.003	1	2477	177.6614
Comparative Studies on Dialysis Techniques	1.0039	0.0226	1	2477	242.6154
Diamond and Diamond-like Carbon Films	-0.8617	-0.382	2	2477	540.7711
Slime Mold Behavior and Development	0.2086	-0.2787	6	2477	729.6646
Soft Robotics and Actuator Technologies	-0.6878	-0.119	2	2477	531.1702
Dielectrophoresis in Microfluidic Systems	-0.527	-0.2982	2	2477	825.1014
Environmental and Nutritional Impacts of Diets	0.1174	-0.03	5	2477	569.1621
Oscillation and Stability in Differential Equations	-1.0992	0.2649	4	2477	194.6649
Privacy Preservation in Data Sharing	-0.8643	0.2928	4	2477	433.539
In Vivo Optical Tissue Imaging Techniques	-0.0683	-0.0997	2	2477	556.4652
Digital and Cultural Archival Preservation	-0.2308	0.7704	3	2477	155.4876
Innovations in Construction Project Management	-0.5526	0.3358	3	2477	238.0856
Economic and Technological Transformation in Europe	-0.2679	0.6037	3	2477	382.6256
Digital Competence in Education	-0.1209	0.7294	3	2477	224.8973
Design and Optimization of Digital Filters	-1.1393	0.1741	4	2477	382.9819
Digital Health Information and Literacy	0.6278	0.2706	1	2477	670.9391
Advancements in 3D Holographic Display Technologies	-0.9115	-0.0584	2	2477	301.7772
Digital Humanities and Literary Studies	-0.174	0.7753	3	2477	346.8999
Digital Libraries and Information Retrieval	-0.4889	0.5435	3	2477	128.7718
